#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-12-07T07:52:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ61af11f5137f97	
#INFO	-out.max=unlimited	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-order=I
#-out.src=I/345/gaia2
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&pos:M13( 30 arcmin J2000)&HTTPPRM:&&-ref=VIZ61af11f5137f97&-out.max=50&-out.form=HTML Table&-out.add=_RAJ,_DEJ&-oc.form=dec&-c=M13&-c.eq=J2000&-c.r=30&-c.u=arcmin&-c.geom=b&-order=I&-out.orig=standard&-out=DR2Name&-out=Gmag&-out=BPmag&-out=RPmag&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=I/345/gaia2
#-c=M13
#-c.eq=J2000
#-c.r= 30
#-c.u=arcmin
#-c.geom=b
#-source=I/345/gaia2
#-out.orig=standard
#-out=DR2Name
#-out=Gmag
#-out=BPmag
#-out=RPmag
#
#INFO	-c=250.423475+36.461319,bm=30.000000/30.	
#Constraint -bmark=POST

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
_RAJ2000|_DEJ2000|DR2Name|Gmag|BPmag|RPmag
250.3934185816863|+36.2891937719194|Gaia DR2 1328029485929870976|20.7926|20.5907|20.1010
250.3873944120796|+36.2899149154048|Gaia DR2 1328029485929872768|19.7425|20.4254|18.7878
250.3820983964264|+36.2807218253098|Gaia DR2 1328029485929857024|19.2505|19.5895|18.7215
250.3670082480482|+36.2802266410168|Gaia DR2 1328029520289596160|20.3019|20.6705|19.7033
250.3725333584785|+36.2843258263484|Gaia DR2 1328029520289601536|20.2387|20.3730|19.4484
250.3683007915129|+36.2809483853294|Gaia DR2 1328029520294639104|20.6507|20.9811|20.0475
250.3891242005213|+36.2848458506318|Gaia DR2 1328029485929863680|19.6081|19.9383|19.1304
250.3946454802671|+36.2860167640578|Gaia DR2 1328029490230733440|21.0781|       |
250.3823791718465|+36.3024649838714|Gaia DR2 1328029554649950208|19.1910|19.3714|18.6549
250.3914132178909|+36.2946251389169|Gaia DR2 1328029589009685888|18.6865|18.9066|18.2685
250.3984254560987|+36.3053859904959|Gaia DR2 1328029593303141248|19.6850|19.8972|19.1902
250.3969724216813|+36.2923334772530|Gaia DR2 1328029593303069696|20.9616|20.8827|20.5130
250.4142255943929|+36.3073341837570|Gaia DR2 1328029627662791808|20.9303|20.9595|20.3869
250.4047745563567|+36.3118186356159|Gaia DR2 1328029623368867584|20.2445|20.3824|19.6414
250.3926439277181|+36.3154919914249|Gaia DR2 1328029662029434880|20.7470|20.0581|20.0836
250.4075475990740|+36.3048164455013|Gaia DR2 1328029627669694976|20.8733|20.1435|19.6527
250.3984372942769|+36.3124806812845|Gaia DR2 1328029696382404992|20.8451|20.6368|20.0186
250.3881102023612|+36.2991320912441|Gaia DR2 1328029657728579968|21.3536|       |
250.3889267484744|+36.3157970231663|Gaia DR2 1328029662022796416|20.0363|19.9301|19.3685
250.4048365141029|+36.2923160857647|Gaia DR2 1328029593303020160|20.0074|20.0948|19.4061
250.4041463636928|+36.2925360704819|Gaia DR2 1328029593303020288|19.9644|19.8974|19.3082
250.3983419383588|+36.2999486995408|Gaia DR2 1328029589009104896|20.0805|20.3060|19.5314
250.3972691895599|+36.3258751625921|Gaia DR2 1328029692088386944|18.8339|18.9821|18.3864
250.3930192643504|+36.3043651296992|Gaia DR2 1328029657728591872|18.5544|18.7984|18.1472
250.4004342075810|+36.3280839001591|Gaia DR2 1328029692088393088|18.4025|18.5741|18.0045
250.3894908719220|+36.3101752447095|Gaia DR2 1328029657728602624|20.8807|20.7053|20.0972
250.4038637146957|+36.3264914700069|Gaia DR2 1328029692088384640|18.0092|18.2223|17.5875
250.3837670312535|+36.3082731934804|Gaia DR2 1328029662022774784|20.2490|20.2715|19.5201
250.3845489258223|+36.3082894509901|Gaia DR2 1328029657728599168|20.6001|20.7710|20.1636
250.3814630173084|+36.3053644379896|Gaia DR2 1328029662022768000|20.9113|20.3101|19.7484
250.4106371080958|+36.3186138577362|Gaia DR2 1328029692088363264|18.8260|19.0280|18.4035
250.4089905137716|+36.3175237913414|Gaia DR2 1328029692088363392|19.9153|20.0876|19.4208
250.3929544423795|+36.3194474930929|Gaia DR2 1328029692088365568|19.7298|19.8133|19.2283
250.4006029919607|+36.3185221130231|Gaia DR2 1328029692088367360|19.7092|20.0013|18.7094
250.4008588760244|+36.3203498482072|Gaia DR2 1328029692088367488|19.1381|19.2943|18.6877
250.3961711886239|+36.3150633083376|Gaia DR2 1328029692088353024|20.9501|20.8143|20.1849
250.3989925371407|+36.3101833990908|Gaia DR2 1328029696391357696|19.1827|18.8988|18.3609
250.4065552853195|+36.3237823154795|Gaia DR2 1328029692088376064|19.3157|19.4203|18.8671
250.4001193331594|+36.3133960174452|Gaia DR2 1328029692088348160|20.3840|20.4780|19.7360
250.4075370094248|+36.3192255939454|Gaia DR2 1328029696392620544|19.8308|19.9383|19.3390
250.3824035377292|+36.3038816900555|Gaia DR2 1328029662022742016|20.6434|20.3595|19.9273
250.4079569972812|+36.3145537013553|Gaia DR2 1328029623368874624|20.4886|20.5002|19.7586
250.3911802293534|+36.3082284982545|Gaia DR2 1328029657728599040|18.6844|18.8742|18.2698
250.4148656680307|+36.3102688926201|Gaia DR2 1328029623368863488|20.6948|20.3958|19.7999
250.4014852697428|+36.3286877019105|Gaia DR2 1328029696391384064|19.3528|19.4561|18.8960
250.3991567991139|+36.3071990523686|Gaia DR2 1328029662031616128|17.0516|17.4098|16.5131
250.3848065467117|+36.3122791280792|Gaia DR2 1328029662031646720|18.6937|18.8737|18.2787
250.4087624001307|+36.3040649716517|Gaia DR2 1328029627671863296|18.5490|       |
250.4063708818905|+36.3018253573154|Gaia DR2 1328029627671863424|20.0776|20.2791|19.5136
250.4138159510726|+36.3049361861364|Gaia DR2 1328029623368852992|20.2785|20.4985|19.6503
250.3989021487359|+36.2953464249192|Gaia DR2 1328029593312127104|19.4115|20.1514|18.3922
250.3957378227373|+36.3055017650370|Gaia DR2 1328029657728593536|19.3191|19.4854|18.8429
250.4198963542598|+36.3058934632973|Gaia DR2 1328029623368856704|19.1122|19.3136|18.6612
250.4177717071738|+36.3051634235786|Gaia DR2 1328029623368856448|17.1067|17.4649|16.5682
250.4142140133874|+36.3066798249136|Gaia DR2 1328029627671858688|20.5937|20.4962|19.5682
250.4124247683584|+36.3072621485035|Gaia DR2 1328029627671862272|18.7491|18.9679|18.2970
250.3922858582697|+36.3024978330084|Gaia DR2 1328029657728586880|20.3396|20.1136|19.6537
250.3863788649324|+36.3019152721403|Gaia DR2 1328029657728586368|18.8224|19.0476|18.4250
250.3865188373509|+36.3139101441206|Gaia DR2 1328029662022802944|20.4090|20.4086|19.6815
250.3991324715550|+36.2878960396443|Gaia DR2 1328029593303028992|20.7091|20.9956|20.0134
250.3966776045830|+36.2907694734513|Gaia DR2 1328029589009091840|18.9482|19.2124|18.5629
250.3943588954268|+36.2912586946374|Gaia DR2 1328029589009091968|19.8062|19.9993|19.3204
250.4097188643515|+36.3209288346739|Gaia DR2 1328029696389177600|20.6812|20.4601|19.8274
250.3977462083705|+36.3111663752858|Gaia DR2 1328029696382399744|20.7248|20.4043|19.9017
250.4040642807524|+36.3195362678879|Gaia DR2 1328029696389176320|21.1449|       |
250.3930903609585|+36.2942860556026|Gaia DR2 1328029589014978560|19.9775|19.9959|19.3942
250.3927646891528|+36.3077636559388|Gaia DR2 1328029657734456064|19.3622|19.5157|18.9056
250.4008347186817|+36.3296621099201|Gaia DR2 1328029692094198144|19.4877|19.6366|19.0569
250.3965585911188|+36.3085594951715|Gaia DR2 1328029662030013568|21.1075|       |
250.3987491770895|+36.3104600654515|Gaia DR2 1328029696382384640|19.6625|       |
250.3989241135444|+36.3247272348165|Gaia DR2 1328029696389758336|20.7492|20.4476|20.1168
250.3928187094473|+36.3019472343263|Gaia DR2 1328029662022633600|20.3809|20.3207|19.8021
250.4121787854185|+36.3000471729090|Gaia DR2 1328029627670272000|20.8471|20.7571|20.1207
250.3924805374830|+36.2932983073423|Gaia DR2 1328029593303106432|19.8581|20.0400|19.3806
250.4085854696713|+36.3039347608656|Gaia DR2 1328029623368412672|15.1303|15.5264|14.5086
250.2348170085991|+36.2133501856707|Gaia DR2 1328030177425429248|21.0761|       |
250.2288475606406|+36.2328815803780|Gaia DR2 1328030246145514112|20.8519|21.4690|19.6048
250.2353958070177|+36.2207369064357|Gaia DR2 1328030177426034560|20.7603|21.0430|19.9795
250.2369454747364|+36.2224141289003|Gaia DR2 1328030177428953088|16.2963|16.7440|15.6927
250.2265893413501|+36.2189643585062|Gaia DR2 1328030246147025792|18.5720|18.7623|18.1300
250.2352618789561|+36.2247001559552|Gaia DR2 1328030173124555648|19.3672|20.0497|18.3737
250.2789811063057|+36.2249137445405|Gaia DR2 1328030310563508608|18.8404|19.1504|18.3306
250.2567351171301|+36.2190467340280|Gaia DR2 1328030344923242368|19.3658|20.1103|18.4443
250.2591249869679|+36.2273921195753|Gaia DR2 1328030383583866880|20.4894|20.9253|19.6798
250.2675881087472|+36.2273602193804|Gaia DR2 1328030379283820160|16.9373|17.1844|16.5020
250.2709074604226|+36.2313480811915|Gaia DR2 1328030383587384832|19.9653|20.3127|19.3967
250.2727246244266|+36.2316506945401|Gaia DR2 1328030379282994304|18.4545|19.0344|17.7022
250.2831338465026|+36.2143862401104|Gaia DR2 1328030314864388608|20.7868|20.4432|19.4040
250.2706386066724|+36.2175609847591|Gaia DR2 1328030383583864960|20.8767|20.4809|19.7281
250.2869314653907|+36.2268973508470|Gaia DR2 1328030413642726528|17.1285|17.3348|16.7291
250.2903746270254|+36.2349302543644|Gaia DR2 1328030413642734976|19.1269|19.1949|18.7523
250.2997360073645|+36.2405073186341|Gaia DR2 1328030452303949824|21.0344|       |
250.2726056108898|+36.2362735198680|Gaia DR2 1328030482362214912|18.9154|19.3166|18.3243
250.2861653566536|+36.2356102058004|Gaia DR2 1328030482363021952|20.3453|20.6008|19.6353
250.2907999655084|+36.2481113892630|Gaia DR2 1328030521026454144|19.9249|20.6625|19.0286
250.2777035523683|+36.2346778536105|Gaia DR2 1328030486666600448|17.5032|17.8761|16.9753
250.2828289242156|+36.2337552313840|Gaia DR2 1328030486666600576|13.5447|13.9733|12.9644
250.3035306781171|+36.2463949314728|Gaia DR2 1328030448002486272|20.8605|20.7901|20.4559
250.2983305105733|+36.2430423984457|Gaia DR2 1328030448002488320|18.3103|18.4885|17.7947
250.2998495097358|+36.2460125290930|Gaia DR2 1328030452303359872|19.9738|19.8808|18.8341
250.2987091393007|+36.2280862204787|Gaia DR2 1328030413642397952|12.0159|12.7349|11.2160
250.2847739126671|+36.2232965643408|Gaia DR2 1328030413642722560|18.4898|18.9337|17.8611
250.2309507927198|+36.2318331398318|Gaia DR2 1328030624102034048|20.6189|20.7083|19.9646
250.2405502133550|+36.2404674424206|Gaia DR2 1328030624102638336|21.2727|       |
250.2644632728823|+36.2381803653697|Gaia DR2 1328030585441431424|21.0913|       |
250.2454471243194|+36.2411684650681|Gaia DR2 1328030658465291904|15.2915|15.6071|14.8074
250.2467790173767|+36.2363531035500|Gaia DR2 1328030555386076544|17.5769|17.9971|17.0158
250.2606037069174|+36.2356548203554|Gaia DR2 1328030585441430144|19.1599|19.4472|18.6788
250.2462141129005|+36.2191604129707|Gaia DR2 1328030551081672832|19.3400|20.3811|18.1805
250.2826471788837|+36.2678503298379|Gaia DR2 1328030722880421504|20.1989|20.4001|19.5749
250.2788422643453|+36.2721247077413|Gaia DR2 1328030722880427648|19.6348|19.7602|19.1359
250.2763956894702|+36.2612839401001|Gaia DR2 1328030722880413824|18.7525|18.9180|18.3327
250.2868837357163|+36.2639653564807|Gaia DR2 1328030722880416384|19.0654|19.2920|18.5655
250.2561931006115|+36.2652493340197|Gaia DR2 1328030757240156928|18.3837|18.6171|17.9639
250.2862141872276|+36.2571884360876|Gaia DR2 1328030722880408064|19.3076|19.5487|18.8645
250.2668277394160|+36.2596307235938|Gaia DR2 1328030688520673408|17.9946|18.2471|17.5589
250.1839670760848|+36.2139042178411|Gaia DR2 1328030860319312384|19.9761|20.6744|18.9661
250.1785414807449|+36.2163880624007|Gaia DR2 1328030898982056576|15.9308|16.2383|15.4613
250.1957635163102|+36.2294635705796|Gaia DR2 1328030967701533056|15.5202|15.9215|14.9552
250.2016469797943|+36.2427458563525|Gaia DR2 1328031066477775872|19.5526|19.8315|19.0819
250.2107259627623|+36.2395491590365|Gaia DR2 1328031002062734848|17.8799|18.1532|17.4371
250.2067876718938|+36.2416993351783|Gaia DR2 1328031002062735232|20.5093|20.2858|18.8828
250.2200586454053|+36.2412735222786|Gaia DR2 1328031002062735488|17.9771|18.2876|17.4791
250.2062389536524|+36.2427823811804|Gaia DR2 1328031070782212096|20.6772|20.9157|20.0195
250.2024933313467|+36.2564753332216|Gaia DR2 1328031070780023808|21.0622|       |
250.2002692308814|+36.2569879155879|Gaia DR2 1328031066477793536|19.5553|19.8284|19.0303
250.2023515768542|+36.2586450390813|Gaia DR2 1328031066477795584|18.9243|19.3764|18.2774
250.2093439641617|+36.2488698947842|Gaia DR2 1328031066477782400|19.8505|20.1279|19.3481
250.2116437201720|+36.2421794784535|Gaia DR2 1328030997758298240|18.5129|18.8509|17.9752
250.1745853675382|+36.2387031419089|Gaia DR2 1328031135197248128|18.2607|18.5879|17.7634
250.1654788474548|+36.2491043132135|Gaia DR2 1328031208210335488|20.7958|20.7765|20.0461
250.1536933241745|+36.2521015202328|Gaia DR2 1328031203916742272|19.4034|19.6499|18.9303
250.1409027798636|+36.2378438447950|Gaia DR2 1328031169556985728|20.2087|20.4220|19.5622
250.1498450279283|+36.2373046825294|Gaia DR2 1328031169556984832|19.2898|20.1420|18.2539
250.1880849920902|+36.2520236205831|Gaia DR2 1328031238276479360|20.8808|20.9978|20.2482
250.1783379433454|+36.2676347841042|Gaia DR2 1328031341355714944|19.4213|20.0216|18.5614
250.1930583721947|+36.2529842538795|Gaia DR2 1328031272636218496|19.7154|20.0607|19.1718
250.1761490438127|+36.2705926115217|Gaia DR2 1328031345660119424|19.3051|19.6326|18.8974
250.1940780510818|+36.2572442715621|Gaia DR2 1328031276940642560|17.7602|18.0678|17.2656
250.1720333931363|+36.2717367200701|Gaia DR2 1328031341355720576|20.6741|20.9579|20.0310
250.1798356757782|+36.2711756200211|Gaia DR2 1328031341355720448|17.7705|18.0884|17.2837
250.1907804259950|+36.2714789697958|Gaia DR2 1328031272636242944|19.7118|19.9934|19.2501
250.1755046118997|+36.2615228290827|Gaia DR2 1328031306995968000|21.1284|       |
250.1823078252655|+36.2486708089859|Gaia DR2 1328031238276476288|18.6239|19.0763|17.9471
250.1798026114753|+36.2491711376259|Gaia DR2 1328031238276476160|17.9207|18.1925|17.4477
250.2393700825521|+36.2690609241830|Gaia DR2 1328031410075191552|18.4325|18.6537|17.9614
250.2426557156775|+36.2606234427442|Gaia DR2 1328031410075184512|19.1911|19.4304|18.7318
250.2228925211201|+36.2718407077399|Gaia DR2 1328031483099074048|16.9405|17.5157|16.2289
250.2205042985655|+36.2669185356702|Gaia DR2 1328031483099073536|19.1673|19.4789|18.7213
250.2240662462412|+36.2724280051871|Gaia DR2 1328031478796568960|20.8445|20.9807|19.5559
250.2248004324137|+36.2682582638529|Gaia DR2 1328031478794667392|20.7732|21.1786|19.6753
250.2126549503710|+36.2615128376567|Gaia DR2 1328031444434920960|19.4127|20.5789|18.2268
250.2326916748583|+36.2657664915668|Gaia DR2 1328031410075186816|20.3043|20.4088|19.4669
250.2140334004761|+36.2561580913061|Gaia DR2 1328031444434913920|20.0296|21.2004|18.8116
250.2305889908876|+36.2585594267960|Gaia DR2 1328031410075178496|19.5264|20.6382|18.3294
250.2280521469795|+36.2796305967370|Gaia DR2 1328031478794685696|18.8588|19.0703|18.4593
250.2413859266175|+36.2612731919186|Gaia DR2 1328031414376626176|20.1617|20.4252|19.6121
250.2460598889576|+36.3068478720367|Gaia DR2 1328031620537443584|18.1046|18.2853|17.7069
250.2479334883470|+36.3018433495401|Gaia DR2 1328031620537399680|16.0564|16.3892|15.5621
250.2497598902352|+36.2728013418696|Gaia DR2 1328031513156361600|21.1851|       |
250.2386712164148|+36.2781255035140|Gaia DR2 1328031586178290176|18.3506|18.5809|17.8695
250.2419802529996|+36.2974570900207|Gaia DR2 1328031616233670272|18.7074|19.5997|17.6830
250.2598920610188|+36.2922749329475|Gaia DR2 1328031547514184576|18.0949|18.3043|17.6417
250.2601353837752|+36.2907585472208|Gaia DR2 1328031547514184704|19.7739|20.0595|19.2282
250.2494387804942|+36.2940356768967|Gaia DR2 1328031616233664512|20.1036|20.2842|19.6036
250.2450587813787|+36.3021962722599|Gaia DR2 1328031620531063296|20.2578|20.3837|19.5743
250.2539254218294|+36.2710888631255|Gaia DR2 1328031513154409344|20.1058|20.3335|19.5714
250.2308897557147|+36.2883287037940|Gaia DR2 1328031581873916800|19.2403|19.5021|18.7781
250.2374258098679|+36.2917963892968|Gaia DR2 1328031581873921408|20.3722|20.6382|19.6033
250.2458630194305|+36.2867843413143|Gaia DR2 1328031616233650816|19.9009|20.7096|18.7187
250.2400133183173|+36.2771435230898|Gaia DR2 1328031513154421760|19.0306|19.1839|18.5846
250.2665458990442|+36.2854766452416|Gaia DR2 1328031551818491264|17.4666|17.7706|16.9726
250.2017414537637|+36.2808827075867|Gaia DR2 1328031650593380608|20.3829|20.5716|19.7309
250.2078561523793|+36.2777148642527|Gaia DR2 1328031650593374464|20.4750|20.6723|19.8764
250.2117374384220|+36.2960493045464|Gaia DR2 1328031753672621952|20.6401|20.8420|20.0953
250.2074229859863|+36.2755221195509|Gaia DR2 1328031650593371136|20.3347|20.3739|19.6062
250.1987324047452|+36.2741275229333|Gaia DR2 1328031650593369984|18.2220|18.4537|17.8066
250.1939369563926|+36.2812546814850|Gaia DR2 1328031723617242752|15.2539|15.2590|15.1822
250.2113871010570|+36.2745823523036|Gaia DR2 1328031654897765760|13.3788|13.7297|12.8614
250.2012038220662|+36.2952478822831|Gaia DR2 1328031757976982400|16.7447|17.2336|16.1022
250.1900509618712|+36.2925469193508|Gaia DR2 1328031719312878336|20.9932|21.1788|20.6598
250.2081294820374|+36.2945864317816|Gaia DR2 1328031753672619776|19.5046|19.7355|19.0563
250.1952069441076|+36.2946423931345|Gaia DR2 1328031753672620544|19.4354|19.5976|18.9241
250.2074218771558|+36.2839247600885|Gaia DR2 1328031684953123712|19.4747|19.7227|18.9499
250.2095453800357|+36.2802620640290|Gaia DR2 1328031684953117696|18.6748|18.8488|18.2443
250.1986645282063|+36.2942799783661|Gaia DR2 1328031753673203712|20.5082|20.6034|20.0505
250.1934612331129|+36.2950988680329|Gaia DR2 1328031753673203968|20.3341|20.5054|19.7847
250.2395533710989|+36.3017234640986|Gaia DR2 1328031826693498880|20.1886|       |
250.2297640136575|+36.3130684619803|Gaia DR2 1328031822392686080|20.2301|20.4028|19.5508
250.2249561241104|+36.2964161842788|Gaia DR2 1328031792333757440|20.9866|20.6782|20.4815
250.2223892267368|+36.3170469159688|Gaia DR2 1328031895409855872|20.8428|20.7634|20.0224
250.2287442182366|+36.3229190311253|Gaia DR2 1328031895415454592|10.1742|10.9223| 9.3683
250.2227401767679|+36.3247715662619|Gaia DR2 1328031891111665152|18.8530|18.9640|18.3723
250.2216074387219|+36.3271395444339|Gaia DR2 1328031891111649408|20.9656|21.1807|20.6568
250.2299242975047|+36.3148247587844|Gaia DR2 1328031895415425152|20.2653|20.2942|19.5790
250.2156076445135|+36.3201528092774|Gaia DR2 1328031891111633280|19.4780|19.6376|19.0227
250.2345851709309|+36.3178952920040|Gaia DR2 1328031822392151040|18.7117|18.8882|18.2795
250.2394113019344|+36.3118856464871|Gaia DR2 1328031822392134272|19.4794|19.6354|18.9252
250.2229593605812|+36.3105226855621|Gaia DR2 1328031891111606400|19.5417|19.6832|19.0347
250.2082435695133|+36.3082159063755|Gaia DR2 1328031861056198400|19.7740|20.0042|19.2770
250.2081292773621|+36.3024009276296|Gaia DR2 1328031861056197760|15.2387|15.6435|14.6755
250.2388781181059|+36.3014832844142|Gaia DR2 1328031826696460416|17.6123|18.0465|16.9802
250.2306277871325|+36.3062206324213|Gaia DR2 1328031822392119424|18.5419|18.9007|17.9969
250.2179425971801|+36.3068736690717|Gaia DR2 1328031856751859712|18.6758|19.4160|17.5991
250.2176937181484|+36.2997280798264|Gaia DR2 1328031792334528512|21.1150|       |
250.2334927982369|+36.3209081978522|Gaia DR2 1328031895409686016|20.4941|20.4472|19.4756
250.2362700934966|+36.3180144806987|Gaia DR2 1328031826695938816|19.1769|19.1849|18.6993
250.2282444742087|+36.3198764240085|Gaia DR2 1328031895412986496|20.7165|       |
250.2174365140366|+36.3067367485475|Gaia DR2 1328031861053236864|20.4768|       |
250.3058663297160|+36.2477154172243|Gaia DR2 1328031925471237760|20.4801|19.9856|18.6284
250.3099052696031|+36.2439758253139|Gaia DR2 1328031925471233408|18.7719|20.1436|17.5322
250.3105704544184|+36.2654228254266|Gaia DR2 1328032028550475648|21.0660|       |
250.3113490736055|+36.2761052705134|Gaia DR2 1328032028550489472|20.3941|20.5480|19.7228
250.3160927354680|+36.2669919500519|Gaia DR2 1328032032853643008|16.9257|17.3458|16.3381
250.3110813499248|+36.2492963350717|Gaia DR2 1328031929775612928|18.5516|19.2133|17.0117
250.3207280395810|+36.2604602150424|Gaia DR2 1328031959830992256|20.6352|20.7731|19.9888
250.3240938067201|+36.2661953314123|Gaia DR2 1328031964125483904|20.9998|20.8750|19.8964
250.3265421628472|+36.2653489729505|Gaia DR2 1328031964134141824|14.4048|15.2724|13.4927
250.3167590406985|+36.2563484773283|Gaia DR2 1328031929774405504|17.9492|18.2050|17.5105
250.3130922592931|+36.2691385192296|Gaia DR2 1328032028550480768|19.4466|20.6077|18.1888
250.2940463595517|+36.2627665144199|Gaia DR2 1328031994190734080|19.9899|20.4126|19.1914
250.3206104724572|+36.2663852794789|Gaia DR2 1328031959830999168|19.7661|20.6272|18.6566
250.3013191578179|+36.2677058923540|Gaia DR2 1328031994190740992|19.3111|19.4995|18.8445
250.3283360065089|+36.2577237498799|Gaia DR2 1328031959830988928|19.1446|19.3553|18.6531
250.3111526988229|+36.2491582004414|Gaia DR2 1328031929772128128|19.1388|       |
250.3249518874995|+36.2552370692370|Gaia DR2 1328031959830985472|20.0811|20.2519|19.5081
250.3369507362178|+36.2675168481999|Gaia DR2 1328032067204536064|20.2476|19.5154|17.9943
250.3542410627463|+36.2837070587095|Gaia DR2 1328032097269978752|20.2053|20.4491|19.6708
250.3383270782404|+36.2872022081254|Gaia DR2 1328032097269985408|20.2057|20.3724|19.7591
250.3380636800091|+36.3023859844183|Gaia DR2 1328032170292630016|20.5044|20.5240|20.0215
250.3363745752520|+36.2635720896381|Gaia DR2 1328032062910210688|20.5821|20.6424|19.8792
250.3275792670578|+36.2875676125113|Gaia DR2 1328032135932880512|20.5343|20.6113|20.0295
250.3298452469312|+36.2775798227528|Gaia DR2 1328032062910231040|18.9896|19.1624|18.5245
250.3219957952827|+36.2776976047663|Gaia DR2 1328032131629708160|20.2143|20.2339|19.4871
250.3301839393009|+36.2854580545345|Gaia DR2 1328032135932868096|19.5803|19.5642|19.0744
250.3526071247255|+36.2829734129942|Gaia DR2 1328032097270727424|20.8697|20.8066|20.2496
250.3453168242832|+36.2816522356445|Gaia DR2 1328032101573089664|14.9877|       |
250.3382452483545|+36.2998338177924|Gaia DR2 1328032165989484928|20.7559|20.6566|19.9713
250.3326423257219|+36.3002145225113|Gaia DR2 1328032165989486720|20.5249|21.0756|19.2020
250.3302394040190|+36.2848109579376|Gaia DR2 1328032135924383104|18.7802|18.9237|18.2924
250.3296614714327|+36.2944578539073|Gaia DR2 1328032165989476096|20.5004|20.8406|19.7224
250.3347476731751|+36.2971067717895|Gaia DR2 1328032165989479168|21.2247|       |
250.3294688981201|+36.2970849887019|Gaia DR2 1328032165989480320|18.2279|19.2748|16.6208
250.3431784136158|+36.2985694303318|Gaia DR2 1328032165989482112|20.0479|20.0644|19.4715
250.3354255948573|+36.2835486968731|Gaia DR2 1328032067204781952|21.0529|       |
250.3206270829403|+36.2773241134829|Gaia DR2 1328032135930573184|20.6575|20.6417|20.0855
250.3213110805487|+36.2917898306490|Gaia DR2 1328032131629732992|20.5218|20.6562|19.8632
250.3179416593820|+36.2867766620628|Gaia DR2 1328032131629723904|19.8155|19.9163|19.3345
250.3434239079492|+36.2869682616919|Gaia DR2 1328032097269985280|18.9223|19.5915|18.0680
250.3462082146056|+36.2883341977550|Gaia DR2 1328032097269987072|19.8011|19.9903|19.2513
250.3487793380937|+36.2887788240197|Gaia DR2 1328032097269988480|20.5925|20.7254|20.0385
250.3508672957962|+36.2811504131624|Gaia DR2 1328032097269974912|18.6650|20.1823|17.4227
250.3371457969913|+36.2815880509830|Gaia DR2 1328032062910237312|20.0151|20.1755|19.3878
250.3185468189456|+36.2822971264798|Gaia DR2 1328032131629715328|20.7249|20.8842|19.9516
250.3455461051004|+36.2816353961147|Gaia DR2 1328032101564348160|14.6566|14.7981|13.3430
250.3385346054218|+36.2837971558639|Gaia DR2 1328032101571415808|21.1341|       |
250.3018125220286|+36.2794768366984|Gaia DR2 1328032239004109696|20.7236|20.6103|20.0501
250.3030611645511|+36.2802651745016|Gaia DR2 1328032239012145920|17.0772|17.4057|16.5756
250.2962033607789|+36.2833349075764|Gaia DR2 1328032239012175104|19.7913|19.9211|19.2604
250.3044032990031|+36.2780313230985|Gaia DR2 1328032239012132864|20.8357|21.1581|20.0150
250.2787941751042|+36.2891900932593|Gaia DR2 1328032269068683264|20.2842|20.5629|19.6449
250.2857037050410|+36.3015071778285|Gaia DR2 1328032303428443904|20.1567|20.3903|19.4826
250.2795729772913|+36.2931307483419|Gaia DR2 1328032269068689792|20.7010|20.7517|20.0277
250.2869147144874|+36.2955706460534|Gaia DR2 1328032303428432768|18.0397|18.2740|17.6075
250.2920857365419|+36.2783238401477|Gaia DR2 1328032200349187584|18.4739|18.7495|18.0465
250.3022664911821|+36.2896733993824|Gaia DR2 1328032234708944768|19.9606|20.2547|19.3328
250.2981327333633|+36.2733669399615|Gaia DR2 1328032200349177984|20.4450|20.8225|19.7799
250.3053818810411|+36.2910708369492|Gaia DR2 1328032234708947712|19.1065|19.3602|18.6423
